id,year,value,unit,source,vintage,indicator
urban_population_share_pct,1819,7.21,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1820,7.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1821,7.36,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1822,7.52,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1823,7.680000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1824,7.840000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1825,8.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1826,8.16,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1827,8.32,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1828,8.48,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1829,8.64,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1830,8.8,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1831,9.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1832,9.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1833,9.4,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1834,9.6,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1835,9.8,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1836,10.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1837,10.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1838,10.4,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1839,10.6,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1840,10.8,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1841,11.25,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1842,11.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1843,12.15,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1844,12.6,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1845,13.05,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1846,13.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1847,13.95,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1848,14.4,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1849,14.85,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1850,15.3,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1851,15.75,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1852,16.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1853,16.650000000000002,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1854,17.1,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1855,17.55,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1856,18.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1857,18.45,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1858,18.9,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1859,19.35,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1860,19.8,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1861,20.39,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1862,20.98,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1863,21.57,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1864,22.16,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1865,22.75,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1866,23.34,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1867,23.93,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1868,24.52,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1869,25.11,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1870,25.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1871,25.95,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1872,26.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1873,26.45,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1874,26.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1875,26.95,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1876,27.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1877,27.45,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1878,27.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1879,27.95,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1880,28.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1881,28.89,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1882,29.58,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1883,30.27,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1884,30.96,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1885,31.65,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1886,32.34,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1887,33.03,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1888,33.72,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1889,34.410000000000004,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1890,35.1,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1891,35.56,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1892,36.02,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1893,36.48,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1894,36.940000000000005,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1895,37.400000000000006,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1896,37.86,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1897,38.32,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1898,38.78,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1899,39.24,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1900,39.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1901,40.3,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1902,40.900000000000006,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1903,41.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1904,42.1,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1905,42.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1906,43.3,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1907,43.900000000000006,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1908,44.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1909,45.1,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1910,45.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1911,46.25,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1912,46.8,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1913,47.35,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1914,47.900000000000006,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1915,48.45,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1916,49.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1917,49.55,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1918,50.1,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1919,50.650000000000006,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1920,51.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1921,51.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1922,52.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1923,52.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1924,53.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1925,53.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1926,54.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1927,54.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1928,55.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1929,55.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1930,56.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1931,56.23,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1932,56.260000000000005,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1933,56.29,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1934,56.32,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1935,56.35,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1936,56.38,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1937,56.41,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1938,56.44,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1939,56.47,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1940,56.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1941,56.75,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1942,57.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1943,57.25,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1944,57.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1945,57.75,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1946,58.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1947,58.25,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1948,58.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1949,58.75,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1950,59.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1951,59.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1952,60.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1953,60.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1954,61.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1955,61.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1956,62.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1957,62.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1958,63.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1959,63.5,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1960,64.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1961,64.59,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1962,65.18,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1963,65.77,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1964,66.36,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1965,66.95,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1966,67.54,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1967,68.13000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1968,68.72,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1969,69.31,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1970,69.9,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1971,70.28,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1972,70.66000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1973,71.04,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1974,71.42,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1975,71.80000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1976,72.18,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1977,72.56,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1978,72.94,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1979,73.32000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1980,73.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1981,73.85000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1982,74.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1983,74.15,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1984,74.3,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1985,74.45,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1986,74.60000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1987,74.75,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1988,74.9,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1989,75.05,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1990,75.2,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1991,75.58,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1992,75.96000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1993,76.34,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1994,76.72,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1995,77.1,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1996,77.48,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1997,77.86,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1998,78.24,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,1999,78.62,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2000,79.0,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2001,79.17,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2002,79.34,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2003,79.51,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2004,79.68,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2005,79.85,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2006,80.02,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2007,80.19,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2008,80.36,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2009,80.53,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2010,80.7,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2011,80.63,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2012,80.56,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2013,80.49000000000001,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2014,80.42,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2015,80.35,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
urban_population_share_pct,2016,80.28,percent,"U.S. Census Bureau (decennial, linear interpolation)",2025-08-22,urban_population_share_pct
