id,year,value,unit,source,vintage,indicator
ba_plus_25plus_pct,1975,13.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1976,14.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1977,15.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1978,15.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1979,16.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1980,17.0,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1981,17.1,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1982,17.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1983,18.8,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1984,19.1,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1985,19.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1986,19.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1987,19.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1988,20.3,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1989,21.1,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1990,21.3,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1991,21.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1992,21.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1993,21.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1994,22.2,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1995,23.0,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1996,23.6,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1997,23.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1998,24.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,1999,25.2,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2000,25.6,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2001,26.2,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2002,26.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2003,27.2,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2004,27.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2005,27.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2006,28.0,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2007,28.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2008,29.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2009,29.5,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2010,29.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2011,30.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2012,30.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2013,31.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2014,32.0,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2015,32.5,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2016,33.4,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2017,34.2,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2018,35.0,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2019,36.0,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2020,37.5,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2021,37.9,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
ba_plus_25plus_pct,2022,37.7,percent,US Census CPS Historical Tables (Table A-2),2025-08-24,ba_plus_25plus_pct
